uid|action|jobNo|invoice|dateTime|source|url|deviceType
1245540518302|viewCust||28689155|2016-08-31 19:46:02|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||22099287|2016-08-29 19:06:22|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||22099287|2016-08-29 18:38:10|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||22449566|2016-08-30 11:19:27|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-08-30 17:10:51|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|8214301|28689155|2016-09-23 14:07:47|app||1
1245540518302|viewJob|8116504|28689155|2016-09-13 21:47:59|app||1
1245540518302|viewJob|4968374|86616791|2016-09-13 10:57:18|app||1
1245540518302|viewJob|4968374|86616791|2016-09-13 15:51:32|app||1
1245540518302|viewJob|4968374|86616791|2016-09-29 23:28:39|app||1
1245540518302|viewJob|4968374|86616791|2016-09-13 21:56:37|app||1
1245540518302|viewJob|4968374|86616791|2016-09-12 23:16:05|web|www.104.com.tw/job/|
1245540518302|viewJob|4968374|86616791|2016-09-20 21:17:54|web|www.104.com.tw/job/|
1245540518302|viewJob|4968374|86616791|2016-09-20 21:18:42|web|www.104.com.tw/job/|
1245540518302|viewJob|4968374|86616791|2016-09-28 13:43:39|web|www.104.com.tw/job/|
1245540518302|viewJob|4968374|86616791|2016-09-29 15:11:36|app||1
1245540518302|viewJob|4968374|86616791|2016-09-21 14:24:01|app||1
1245540518302|viewJob|4968374|86616791|2016-09-21 17:34:09|app||1
1245540518302|viewJob|4968374|86616791|2016-09-22 09:40:39|app||1
1245540518302|viewJob|4968374|86616791|2016-09-30 09:21:00|app||1
1245540518302|viewJob|4968374|86616791|2016-09-29 14:24:56|app||1
1245540518302|viewJob|4968374|86616791|2016-09-22 10:23:28|app||1
1245540518302|viewJob|4968374|86616791|2016-09-29 16:53:27|app||1
1245540518302|viewJob|4968374|86616791|2016-09-12 23:06:24|web|www.104.com.tw/job/|
1245540518302|viewJob|4968374|86616791|2016-09-22 12:27:47|app||1
1245540518302|viewJob|4968374|86616791|2016-09-12 20:04:18|app||1
1245540518302|viewJob|4968374|86616791|2016-09-29 16:41:16|app||1
1245540518302|viewJob|4968374|86616791|2016-09-13 17:08:48|app||1
1245540518302|viewJob|4968374|86616791|2016-09-13 15:50:04|app||1
1245540518302|viewJob|4968374|86616791|2016-09-30 08:24:17|app||1
1245540518302|viewJob|4968374|86616791|2016-09-30 08:12:00|app||1
1245540518302|viewJob|4968374|86616791|2016-09-22 13:28:43|app||1
1245540518302|viewJob|7634387|20828393|2016-09-20 23:26:49|app||1
1245540518302|viewJob|7634387|20828393|2016-09-19 21:05:44|app||1
1245540518302|viewJob|7634387|20828393|2016-09-19 21:16:39|app||1
1245540518302|viewJob|6672104|21222725|2016-09-14 16:51:31|web|www.104.com.tw/job/|
1245540518302|viewJob|8066893|28689155|2016-09-17 22:47:42|web|www.104.com.tw/job/|
1245540518302|viewJob|8066893|28689155|2016-09-13 21:47:45|app||1
1245540518302|viewJob|8066893|28689155|2016-09-13 12:25:14|web|www.104.com.tw/job/|
1245540518302|viewJob|8066893|28689155|2016-09-21 15:32:48|app||1
1245540518302|viewJob|8066893|28689155|2016-09-13 16:15:02|web|www.104.com.tw/job/|
1245540518302|viewJob|8066893|28689155|2016-09-02 12:30:19|web|www.104.com.tw/job/|
1245540518302|viewJob|8184368|28689155|2016-09-23 14:07:34|app||1
1245540518302|viewCust||21222725|2016-09-16 15:28:06|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||21222725|2016-09-16 15:28:53|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||21222725|2016-09-16 15:29:00|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||21222725|2016-09-16 15:28:36|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||21222725|2016-09-16 15:28:43|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-09-02 22:23:17|app||1
1245540518302|viewCust||28689155|2016-09-03 17:11:27|app||1
1245540518302|viewCust||86616791|2016-09-13 00:16:23|app||1
1245540518302|viewCust||12868358|2016-09-27 11:10:19|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86616791|2016-09-30 12:28:45|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|8167583|70734477|2016-09-21 15:51:03|app||1
1245540518302|viewCust||86616791|2016-09-30 09:21:06|app||1
1245540518302|viewCust||28689155|2016-09-13 12:24:38|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-09-13 12:25:05|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86616791|2016-09-29 14:25:08|app||1
1245540518302|viewCust||28689155|2016-09-02 16:08:06|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|8546881|28689155|2016-09-13 21:49:25|app||1
1245540518302|viewCust||28689155|2016-09-13 16:14:51|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||23638777|2016-09-13 16:17:46|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||23638777|2016-09-13 16:17:09|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||23638777|2016-09-13 16:17:31|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||23638777|2016-09-13 16:17:56|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|5975694|23638777|2016-09-21 15:53:00|app||1
1245540518302|viewJob|8452321|86616791|2016-09-30 16:58:07|web|www.104.com.tw/job/|
1245540518302|viewJob|6120095|23638777|2016-09-13 21:50:51|app||1
1245540518302|viewCust||23638777|2016-09-17 22:44:55|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-09-17 22:47:35|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86616791|2016-09-30 16:56:44|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|7053165|28689155|2016-09-05 12:51:47|app||1
1245540518302|viewJob|7103997|23638777|2016-09-01 15:49:49|app||1
1245540518302|viewJob|7103997|23638777|2016-09-04 20:13:30|app||1
1245540518302|viewJob|8559702|28689155|2016-09-30 08:29:40|app||1
1245540518302|viewJob|8559702|28689155|2016-09-27 23:44:39|app||1
1245540518302|saveJob|8559702|28689155|2016-09-23 14:10:50|app||1
1245540518302|viewJob|8559702|28689155|2016-09-23 14:10:36|app||1
1245540518302|viewJob|8559702|28689155|2016-09-23 14:12:06|app||1
1245540518302|viewJob|8559702|28689155|2016-09-23 14:19:38|app||1
1245540518302|viewCust||4967550|2016-09-17 14:31:31|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||4967550|2016-09-17 14:32:32|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86616791|2016-09-23 00:35:20|app||1
1245540518302|viewCust||21222725|2016-09-16 15:27:44|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||21222725|2016-09-16 15:28:33|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||21222725|2016-09-16 15:28:51|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86616791|2016-09-20 21:18:29|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-09-13 12:26:32|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-09-02 12:30:00|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-09-02 12:31:32|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|8116622|28689155|2016-09-13 21:48:03|app||1
1245540518302|viewCust||12868358|2016-09-29 15:46:31|app||1
1245540518302|viewCust||86616791|2016-09-14 15:32:27|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||21222725|2016-09-19 14:08:34|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-09-13 16:14:26|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||23638777|2016-09-13 16:16:54|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-09-13 16:14:20|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-09-13 16:16:22|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||23638777|2016-09-17 22:44:46|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||4967550|2016-09-17 14:31:05|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||4967550|2016-09-17 14:30:47|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||4967550|2016-09-17 14:31:43|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-09-24 23:03:23|app||1
1245540518302|viewCust||28689155|2016-09-03 17:03:48|app||1
1245540518302|viewCust||86616791|2016-09-27 11:12:15|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||97311466|2016-09-02 01:53:07|app||1
1245540518302|viewCust||69905810|2016-09-02 01:53:19|app||1
1245540518302|viewCust||86616791|2016-09-29 15:11:18|app||1
1245540518302|viewJob|6037883|69905810|2016-09-02 01:53:44|app||1
1245540518302|viewJob|8582571|86616791|2016-09-29 12:19:09|app||1
1245540518302|viewCust||22099131|2016-09-12 23:02:07|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|8130751|28689155|2016-09-23 14:07:03|app||1
1245540518302|viewJob|8123601|28689155|2016-09-13 12:25:31|web|www.104.com.tw/job/|
1245540518302|viewJob|8123601|28689155|2016-09-02 12:31:00|web|www.104.com.tw/job/|
1245540518302|viewJob|8123601|28689155|2016-09-23 14:06:55|app||1
1245540518302|viewJob|8123601|28689155|2016-09-13 16:15:24|web|www.104.com.tw/job/|
1245540518302|viewJob|8123601|28689155|2016-09-13 21:48:11|app||1
1245540518302|viewJob|8273990|28689155|2016-09-18 23:40:31|app||1
1245540518302|viewJob|8050461|28689155|2016-09-13 21:47:26|app||1
1245540518302|viewJob|8050461|28689155|2016-09-23 14:06:39|app||1
1245540518302|viewJob|8050461|28689155|2016-09-27 23:44:15|app||1
1245540518302|viewJob|8050461|28689155|2016-09-23 14:10:16|app||1
1245540518302|viewJob|8050461|28689155|2016-09-13 12:26:38|web|www.104.com.tw/job/|
1245540518302|viewJob|6672131|12320400|2016-09-27 10:00:20|app||1
1245540518302|viewJob|6078054|5091774|2016-09-02 01:40:54|app||1
1245540518302|viewJob|7023459|28689155|2016-09-13 21:47:05|app||1
1245540518302|viewJob|8167168|28689155|2016-09-03 17:04:06|app||1
1245540518302|viewJob|8167168|28689155|2016-09-23 14:07:10|app||1
1245540518302|viewJob|8167168|28689155|2016-09-02 12:31:01|web|www.104.com.tw/job/|
1245540518302|viewJob|8167168|28689155|2016-09-13 16:15:27|web|www.104.com.tw/job/|
1245540518302|viewJob|8167168|28689155|2016-09-13 12:25:32|web|www.104.com.tw/job/|
1245540518302|viewJob|8563622|28689155|2016-09-23 14:13:51|app||1
1245540518302|viewJob|8563622|28689155|2016-09-27 23:45:21|app||1
1245540518302|viewCust||22164580|2016-09-02 01:58:10|app||1
1245540518302|viewJob|6674468|21222725|2016-09-19 23:37:11|web|www.104.com.tw/job/|
1245540518302|viewJob|6674468|21222725|2016-09-14 16:51:32|web|www.104.com.tw/job/|
1245540518302|viewJob|6674468|21222725|2016-09-28 14:14:51|web|www.104.com.tw/job/|
1245540518302|viewJob|5295230|23638777|2016-09-17 22:46:58|web|www.104.com.tw/job/|
1245540518302|viewJob|7202042|12868358|2016-09-29 15:47:08|app||1
1245540518302|viewJob|8342181|20828393|2016-09-20 23:26:24|app||1
1245540518302|viewJob|8342181|20828393|2016-09-19 21:59:03|web|www.104.com.tw/job/|
1245540518302|saveJob|8342181|20828393|2016-09-20 23:26:38|app||1
1245540518302|viewJob|8342181|20828393|2016-09-28 12:16:18|web|www.104.com.tw/job/|
1245540518302|viewJob|8342181|20828393|2016-09-19 21:39:31|web|www.104.com.tw/job/|
1245540518302|viewJob|8342181|20828393|2016-09-30 08:29:54|app||1
1245540518302|viewCust||5091774|2016-09-13 13:33:16|app||1
1245540518302|viewCust||86616791|2016-09-12 14:11:45|app||1
1245540518302|viewJob|8077463|12868358|2016-09-29 15:47:02|app||1
1245540518302|viewJob|8077463|12868358|2016-09-29 15:47:16|app||1
1245540518302|viewJob|8435276|23638777|2016-09-13 21:50:43|app||1
1245540518302|viewCust||21222725|2016-09-17 23:07:07|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||23638777|2016-09-17 22:44:49|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||23638777|2016-09-17 22:48:27|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||22960571|2016-09-14 23:08:36|app||1
1245540518302|viewCust||21222725|2016-09-14 15:32:57|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86616791|2016-09-30 11:58:52|app||1
1245540518302|viewCust||23638777|2016-09-13 19:54:52|app||1
1245540518302|viewCust||20828393|2016-09-19 21:40:37|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-09-02 12:30:12|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-09-02 12:29:43|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|8374076|28689155|2016-09-13 21:48:47|app||1
1245540518302|viewCust||84149358|2016-09-16 08:24:01|app||1
1245540518302|viewCust||21222725|2016-09-16 23:44:15|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|8518454|28689155|2016-09-21 15:32:38|app||1
1245540518302|viewCust||28689155|2016-09-06 00:22:11|app||1
1245540518302|viewCust||23638777|2016-09-13 21:46:44|app||1
1245540518302|viewCust||23638777|2016-09-13 21:50:08|app||1
1245540518302|viewCust||28689155|2016-09-13 21:47:00|app||1
1245540518302|viewCust||28689155|2016-09-13 21:45:37|app||1
1245540518302|viewCust||86616791|2016-09-28 13:38:11|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|8180885|28689155|2016-09-13 21:48:28|app||1
1245540518302|viewJob|8122113|28689155|2016-09-13 21:48:08|app||1
1245540518302|viewJob|8374160|28689155|2016-09-13 21:48:58|app||1
1245540518302|viewJob|8374160|28689155|2016-09-13 12:25:40|web|www.104.com.tw/job/|
1245540518302|viewJob|8374160|28689155|2016-09-02 12:31:12|web|www.104.com.tw/job/|
1245540518302|viewJob|8374160|28689155|2016-09-23 14:08:22|app||1
1245540518302|viewJob|6653510|23638777|2016-09-13 21:50:27|app||1
1245540518302|viewJob|8253046|28689155|2016-09-23 14:07:58|app||1
1245540518302|viewCust||21222725|2016-09-16 19:55:07|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|7161893|4967550|2016-09-17 14:32:12|web|www.104.com.tw/job/|
1245540518302|viewCust||28689155|2016-09-27 23:44:04|app||1
1245540518302|viewJob|8154267|28689155|2016-09-13 21:48:19|app||1
1245540518302|viewCust||5091774|2016-09-01 16:26:54|app||1
1245540518302|viewCust||23638777|2016-09-01 15:49:52|app||1
1245540518302|viewJob|8179701|28689155|2016-09-23 14:07:19|app||1
1245540518302|viewJob|8123990|20828393|2016-09-19 21:05:25|app||1
1245540518302|viewJob|7923860|28689155|2016-09-13 21:47:21|app||1
1245540518302|viewJob|8192469|28689155|2016-09-23 14:07:39|app||1
1245540518302|viewJob|8539435|28689155|2016-09-13 21:49:19|app||1
1245540518302|viewJob|8539435|28689155|2016-09-13 12:26:39|web|www.104.com.tw/job/|
1245540518302|viewJob|8539435|28689155|2016-09-13 21:49:56|app||1
1245540518302|viewJob|8238300|28689155|2016-09-23 14:07:51|app||1
1245540518302|viewJob|8563577|28689155|2016-09-27 23:45:28|app||1
1245540518302|viewJob|8563577|28689155|2016-09-23 14:12:03|app||1
1245540518302|viewJob|8563577|28689155|2016-09-27 23:44:57|app||1
1245540518302|viewJob|8029497|28689155|2016-09-03 17:11:58|app||1
1245540518302|viewJob|8029497|28689155|2016-09-23 14:10:25|app||1
1245540518302|viewJob|8029497|28689155|2016-09-13 12:26:37|web|www.104.com.tw/job/|
1245540518302|viewJob|6674652|21222725|2016-09-16 15:29:11|web|www.104.com.tw/job/|
1245540518302|viewJob|6674652|21222725|2016-09-19 22:00:01|web|www.104.com.tw/jb/104i/job/view|
1245540518302|viewJob|6674652|21222725|2016-09-14 13:44:55|web|www.104.com.tw/job/|
1245540518302|viewJob|6674652|21222725|2016-09-28 14:16:10|web|www.104.com.tw/job/|
1245540518302|viewJob|6674652|21222725|2016-09-28 14:15:48|web|www.104.com.tw/jb/104i/job/view|
1245540518302|viewJob|6674652|21222725|2016-09-24 13:28:08|web|www.104.com.tw/job/|
1245540518302|viewJob|6674652|21222725|2016-09-28 12:15:19|web|www.104.com.tw/job/|
1245540518302|viewJob|6674652|21222725|2016-09-29 18:07:37|app||1
1245540518302|viewJob|6674652|21222725|2016-09-28 14:14:53|web|www.104.com.tw/jb/104i/job/view|
1245540518302|viewJob|6674652|21222725|2016-09-21 11:35:10|app||1
1245540518302|viewJob|6674652|21222725|2016-09-23 16:37:29|app||1
1245540518302|viewJob|6674652|21222725|2016-09-16 19:54:59|web|www.104.com.tw/job/|
1245540518302|saveJob|6674652|21222725|2016-09-16 15:29:16|web|www.104.com.tw/job/AjaxSaveJob|
1245540518302|viewJob|6674652|21222725|2016-09-30 08:31:54|app||1
1245540518302|viewJob|6674652|21222725|2016-09-14 14:15:48|web|www.104.com.tw/job/|
1245540518302|viewJob|6674652|21222725|2016-09-14 14:15:49|web|www.104.com.tw/jb/104i/job/view|
1245540518302|viewJob|6674652|21222725|2016-09-16 23:44:10|web|www.104.com.tw/job/|
1245540518302|viewJob|6674652|21222725|2016-09-28 14:59:20|app||1
1245540518302|viewJob|8218274|22178368|2016-09-18 23:39:22|app||1
1245540518302|viewJob|8187928|28689155|2016-09-02 12:31:03|web|www.104.com.tw/job/|
1245540518302|viewJob|8187928|28689155|2016-09-13 21:48:31|app||1
1245540518302|viewCust||86616791|2016-09-20 11:17:14|app||1
1245540518302|viewCust||70734477|2016-09-21 15:51:04|app||1
1245540518302|viewCust||28689155|2016-09-21 15:32:18|app||1
1245540518302|viewCust||86616791|2016-09-22 10:22:54|app||1
1245540518302|viewCust||23638777|2016-09-17 22:44:34|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-09-17 22:45:26|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|8176865|28689155|2016-09-13 12:25:34|web|www.104.com.tw/job/|
1245540518302|viewJob|8176865|28689155|2016-09-13 21:48:24|app||1
1245540518302|viewCust||23638777|2016-09-13 21:46:03|app||1
1245540518302|viewCust||86616791|2016-09-12 23:05:24|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86616791|2016-09-29 12:18:35|app||1
1245540518302|viewCust||23638777|2016-09-03 17:01:11|app||1
1245540518302|viewCust||21222725|2016-09-29 18:56:51|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||23638777|2016-09-13 12:28:27|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86517510|2016-09-12 13:24:35|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86616791|2016-09-29 14:41:53|app||1
1245540518302|viewJob|8342181|20828393|2016-10-04 22:27:31|app||1
1245540518302|viewJob|3245585|22507241|2016-10-11 17:58:27|app||1
1245540518302|viewJob|8559702|28689155|2016-10-04 23:23:04|app||1
1245540518302|viewCust||22164580|2016-10-11 17:59:19|app||1
1245540518302|viewCust||86616791|2016-10-05 13:36:48|app||1
1245540518302|viewCust||86616791|2016-10-04 14:57:36|app||1
1245540518302|viewJob|6674652|21222725|2016-10-04 23:30:07|app||1
1245540518302|viewJob|6674652|21222725|2016-10-04 23:22:45|app||1
1245540518302|viewJob|6674652|21222725|2016-10-07 11:23:52|app||1
1245540518302|viewCust||86616791|2016-10-05 09:57:57|app||1
1245540518302|viewCust||86616791|2016-10-05 09:52:49|app||1
1245540518302|viewCust||86616791|2016-10-04 18:02:49|app||1
1245540518302|viewJob|6672131|12320400|2016-10-03 13:25:49|app||1
1245540518302|viewJob|4968374|86616791|2016-10-05 13:36:58|app||1
1245540518302|viewJob|4968374|86616791|2016-10-04 22:19:55|app||1
1245540518302|viewJob|4968374|86616791|2016-10-04 23:30:54|app||1
1245540518302|viewJob|4968374|86616791|2016-10-04 14:17:52|app||1
1245540518302|viewJob|4968374|86616791|2016-10-04 14:56:13|app||1
1245540518302|viewCust||22507241|2016-10-11 17:57:57|app||1
1245540518302|viewCust||21222725|2016-10-11 17:59:31|app||1
1245540518302|viewJob|7610990|86616791|2016-10-04 22:20:37|app||1
1245540518302|viewCust||86616791|2016-10-04 22:20:02|app||1
1245540518302|viewCust||23638777|2016-11-22 01:04:03|app||1
1245540518302|viewJob|8559702|28689155|2016-11-21 21:56:48|web|www.104.com.tw/job/|
1245540518302|viewJob|8559702|28689155|2016-11-21 20:54:57|web|www.104.com.tw/job/|
1245540518302|viewCust||28689155|2016-10-24 21:44:43|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||46479103|2016-10-23 20:38:23|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||22099131|2016-10-23 15:50:17|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-10-24 21:50:14|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-10-24 22:48:12|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||22956035|2016-10-23 18:32:03|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||22956035|2016-10-23 18:32:09|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||23474649|2016-10-23 18:32:17|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86519539|2016-10-23 18:38:35|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||46479103|2016-10-23 20:36:29|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||46479103|2016-10-23 20:36:58|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||46479103|2016-10-23 20:37:27|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-10-24 22:56:27|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|7608813|86517510|2016-10-23 19:32:56|web|www.104.com.tw/job/|
1245540518302|viewJob|7608813|86517510|2016-10-23 18:18:17|web|www.104.com.tw/job/|
1245540518302|viewJob|5633892|86517510|2016-10-23 18:19:12|web|www.104.com.tw/job/|
1245540518302|viewJob|8601062|46479103|2016-10-23 20:37:48|web|www.104.com.tw/job/|
1245540518302|viewJob|8563577|28689155|2016-10-30 22:08:24|web|www.104.com.tw/job/|
1245540518302|viewCust||86517510|2016-10-23 19:32:29|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||23111915|2016-10-23 18:30:32|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86519539|2016-10-23 18:37:30|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86519539|2016-10-23 18:38:41|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86519539|2016-10-23 18:38:51|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86517510|2016-10-23 18:18:03|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86517510|2016-10-23 18:22:38|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86517510|2016-10-23 18:23:01|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||23111915|2016-10-23 18:30:35|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||22956035|2016-10-23 18:30:57|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||22956035|2016-10-23 18:32:06|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86519539|2016-10-23 18:37:04|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86519539|2016-10-23 18:38:29|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86517510|2016-10-23 18:22:07|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||22956035|2016-10-23 18:30:39|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||86519539|2016-10-23 18:38:00|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||22099131|2016-10-23 15:52:36|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||22099131|2016-10-23 15:52:47|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|8563622|28689155|2016-10-30 22:08:23|web|www.104.com.tw/job/|
1245540518302|viewJob|5279971|86517510|2016-10-23 18:19:24|web|www.104.com.tw/job/|
1245540518302|viewJob|8559702|28689155|2016-10-24 23:48:47|web|www.104.com.tw/jb/104i/job/view|
1245540518302|saveJob|8559702|28689155|2016-10-24 23:50:37|web|www.104.com.tw/jb/104i/job/save|
1245540518302|viewJob|8559702|28689155|2016-10-24 23:54:39|web|www.104.com.tw/job/|
1245540518302|viewJob|8559702|28689155|2016-10-30 22:12:13|web|www.104.com.tw/job/|
1245540518302|viewJob|8559702|28689155|2016-10-30 22:15:20|web|www.104.com.tw/job/|
1245540518302|viewJob|8559702|28689155|2016-10-30 22:17:43|web|www.104.com.tw/job/|
1245540518302|viewJob|8559702|28689155|2016-10-30 22:07:45|web|www.104.com.tw/job/|
1245540518302|viewJob|8559702|28689155|2016-10-24 23:50:50|web|www.104.com.tw/job/|
1245540518302|viewJob|8559702|28689155|2016-10-29 12:29:33|web|www.104.com.tw/job/|
1245540518302|viewJob|8559702|28689155|2016-10-29 21:22:36|web|www.104.com.tw/job/|
1245540518302|viewJob|8521349|22099131|2016-10-23 15:53:07|web|www.104.com.tw/job/|
1245540518302|viewCust||28689155|2016-10-24 22:47:54|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-10-24 22:57:55|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-10-24 22:56:44|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-10-24 22:58:36|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||22099131|2016-10-23 15:51:33|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-10-24 23:49:18|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|7376431|86517510|2016-10-23 18:20:25|web|www.104.com.tw/job/|
1245540518302|viewCust||46479103|2016-10-23 20:37:27|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-10-24 23:49:33|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewCust||28689155|2016-10-24 22:57:24|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|8347021|22956035|2016-10-23 18:31:07|web|www.104.com.tw/job/|
1245540518302|viewCust||86517510|2016-10-23 19:32:51|web|www.104.com.tw/jobbank/custjob/index.php|
1245540518302|viewJob|3554305|22099131|2016-10-23 15:51:45|web|www.104.com.tw/job/|
